artist_name,track_name,Angry Lyrics,Sad Lyrics,Happy/Joyful Lyrics,Humorous Lyrics,Love/Romance Lyrics,Social/Political Lyrics,Abstract Lyrics,Explicit Lyrics
beck,we dance alone,0.0,0.4,0.0,0.0,0.0,0.2,0.6,0.0
depeche mode,freelove,0.0,0.2,0.4,0.0,1.0,0.0,0.4,0.0
dread zeppelin,no quarter,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.0
grandaddy,a.m. 180,0.0,0.2,0.2,0.2,0.6,0.0,0.2,0.0
norah jones,seven years,0.0,0.8,0.2,0.0,0.0,0.0,0.4,0.0
pink floyd,keep talking,0.2,0.4,0.2,0.0,0.0,0.6,0.4,0.0
the velvet underground,who loves the sun,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0
slowdive,souvlaki space station,0.0,0.2,0.0,0.0,0.2,0.0,0.8,0.0
the knife,rock classics,0.0,0.2,0.4,0.4,0.2,0.2,0.6,0.0
the feeling,fill my little world,0.0,0.4,0.6,0.0,1.0,0.0,0.4,0.0
nine inch nails,getting smaller,0.8,0.4,0.0,0.0,0.0,0.0,0.4,0.4
kaiser chiefs,everything is average nowadays,0.4,0.0,0.0,0.4,0.0,0.6,0.2,0.0
the stone roses,i am the resurrection,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0
fall out boy,don't you know who i think i am?,0.4,0.2,0.2,0.4,0.0,0.4,0.4,0.0
red hot chili peppers,get on top,0.0,0.0,0.4,0.4,0.2,0.0,0.6,0.6
adam green,hard to be a girl,0.2,0.4,0.0,0.6,0.4,0.2,0.4,0.0
bloc party,signs,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0
no doubt,sunday morning,0.4,0.2,0.4,0.0,0.8,0.0,0.2,0.0
beck,walls,0.2,0.6,0.0,0.0,0.0,0.4,0.6,0.0
the beatles,wait,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0
girl talk,ask about me,0.4,0.0,0.4,0.2,0.0,0.0,0.2,0.6
emilie autumn,opheliac,0.8,0.4,0.0,0.0,0.2,0.0,0.6,0.2
girl talk,hand clap,0.2,0.0,0.6,0.4,0.2,0.0,0.2,0.4
justin timberlake,what goes around.../...comes around interlude,0.4,0.6,0.0,0.0,0.6,0.0,0.2,0.0
rufus wainwright,oh what a world,0.0,0.2,0.8,0.2,0.2,0.0,0.6,0.0
the new pornographers,broken breads,0.0,0.4,0.2,0.2,0.2,0.0,0.6,0.0
sufjan stevens,say yes! to m!ch!gan!,0.0,0.2,0.8,0.0,0.2,0.2,0.2,0.0
afi,the leaving song,0.0,0.8,0.0,0.0,0.2,0.0,0.6,0.0
babyshambles,you talk,0.4,0.4,0.0,0.2,0.6,0.0,0.4,0.0
evanescence,anywhere,0.0,0.4,0.2,0.0,1.0,0.0,0.2,0.0
kanye west,homecoming (feat. chris martin),0.0,0.4,0.4,0.2,0.8,0.0,0.4,0.0
guns n' roses,don't cry (original),0.0,0.8,0.0,0.0,0.8,0.0,0.2,0.0
in flames,system,0.6,0.2,0.0,0.0,0.0,0.6,0.4,0.0
within temptation,stand my ground,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0
black rebel motorcycle club,whatever happened to my rock 'n' roll,0.8,0.2,0.0,0.0,0.0,0.6,0.2,0.0
zero 7,the space between,0.0,0.6,0.0,0.0,0.8,0.0,0.4,0.0
elliott smith,coming up roses,0.4,0.8,0.0,0.0,0.2,0.0,0.4,0.0
the clash,london's burning,0.6,0.2,0.0,0.2,0.0,0.6,0.4,0.0
paolo nutini,last request,0.0,0.8,0.0,0.0,1.0,0.0,0.2,0.2
incubus,agoraphobia,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0
the clash,the right profile,0.0,0.4,0.0,0.4,0.0,0.4,0.4,0.0
lez zeppelin,the ocean,0.0,0.0,0.8,0.2,0.4,0.0,0.4,0.0
wolfmother,joker & the thief,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
amy winehouse,fuck me pumps,0.4,0.2,0.0,0.8,0.0,0.6,0.2,0.4
kevin shields,ikebana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slayer,altar of sacrifice,0.8,0.0,0.0,0.0,0.0,0.2,0.2,1.0
the velvet underground,what goes on,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.0
death from above 1979,sexy results,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.4
soilwork,as we speak,0.6,0.2,0.0,0.0,0.0,0.4,0.6,0.0
soilwork,weapon of vanity,0.6,0.2,0.0,0.0,0.0,0.6,0.4,0.0
bright eyes,land locked blues,0.2,0.8,0.0,0.0,0.6,0.6,0.4,0.0
ratatat,tropicana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marilyn manson,the fight song,1.0,0.2,0.0,0.2,0.0,0.8,0.4,0.4
black rebel motorcycle club,wishing well,0.2,0.6,0.0,0.0,0.2,0.0,0.6,0.0
yann tiersen,les jours tristes (instrumental),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the automatic,monster,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
whitesnake,fool for your loving,0.4,0.4,0.0,0.0,0.8,0.0,0.2,0.0
violent femmes,gone daddy gone,0.4,0.6,0.0,0.0,0.8,0.0,0.2,0.0
the b-52's,love shack,0.0,0.0,1.0,0.8,0.6,0.0,0.4,0.0
boy kill boy,suzie,0.4,0.4,0.0,0.0,0.8,0.0,0.2,0.0
inxs,need you tonight,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.4
britney spears,perfect lover,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.4
matchbox twenty,if you're gone,0.2,0.8,0.0,0.0,0.8,0.0,0.4,0.0
the rolling stones,(i can't get no) satisfaction,0.6,0.2,0.0,0.2,0.2,0.6,0.2,0.0
mika,stuck in the middle,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.0
the human league,don't you want me,0.4,0.4,0.0,0.0,0.8,0.0,0.0,0.0
in flames,crawl through knives,0.6,0.6,0.0,0.0,0.2,0.0,0.6,0.0
lynyrd skynyrd,simple man,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0
feist,1 2 3 4,0.0,0.2,0.8,0.0,0.8,0.0,0.4,0.0
múm,now there's that fear again,0.0,0.6,0.0,0.0,0.2,0.0,0.6,0.0
audioslave,set it off,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
the cure,last dance,0.0,1.0,0.0,0.0,0.8,0.0,0.4,0.0
lifehouse,everything,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.0
imogen heap,closing in,0.4,0.4,0.0,0.0,0.4,0.0,0.6,0.0
zero 7,speed dial no. 2,0.0,0.4,0.2,0.0,0.6,0.0,0.4,0.0
placebo,ask for answers,0.4,0.8,0.0,0.0,0.4,0.0,0.6,0.2
pj harvey,silence,0.0,0.8,0.0,0.0,0.4,0.0,0.6,0.0
aesop rock,none shall pass,0.4,0.0,0.0,0.4,0.0,0.4,0.8,0.4
my bloody valentine,lose my breath,0.0,0.4,0.0,0.0,0.6,0.0,0.6,0.0
mew,circuitry of the wolf,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
hot chip,bendable poseable,0.2,0.0,0.2,0.4,0.0,0.4,0.6,0.0
wilco,side with the seeds,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.0
maxïmo park,acrobat,0.2,0.2,0.0,0.0,0.8,0.0,0.6,0.0
pantera,mouth for war,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
tegan and sara,i bet it stung,0.4,0.6,0.0,0.0,0.8,0.0,0.2,0.0
bob marley & the wailers,waiting in vain,0.2,0.4,0.2,0.0,1.0,0.0,0.2,0.0
camera obscura,come back margaret,0.2,0.6,0.2,0.0,0.8,0.0,0.2,0.0
the stills,lola stars and stripes,0.0,0.6,0.0,0.0,0.8,0.4,0.6,0.0
tv on the radio,crying,0.4,0.4,0.0,0.0,0.0,0.6,0.6,0.0
rammstein,moskau,0.4,0.0,0.2,0.4,0.2,0.4,0.4,0.2
regina spektor,chemo limo,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.0
feist,one two three four,0.0,0.4,0.8,0.0,0.8,0.0,0.2,0.0
elliott smith,christian brothers,0.4,1.0,0.0,0.0,0.0,0.0,0.4,0.2
the long blondes,separated by motorways,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0
regina spektor,somedays,0.0,0.6,0.2,0.0,0.2,0.0,0.4,0.0
nightwish,gethsemane,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0
nick drake,horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron & wine,resurrection fern,0.0,0.6,0.2,0.0,0.4,0.0,0.6,0.0
scissor sisters,return to oz,0.4,0.8,0.0,0.0,0.0,0.6,0.4,0.2
tokyo police club,your english is good,0.0,0.0,0.6,0.2,0.0,0.6,0.4,0.0
nine inch nails,in this twilight,0.0,0.8,0.0,0.0,0.0,0.4,0.6,0.0
calvin harris,acceptable in the 80s,0.0,0.0,0.8,0.8,0.2,0.4,0.0,0.0
we are scientists,after hours,0.0,0.2,0.6,0.2,0.6,0.0,0.2,0.0
beirut,the gulag orkestar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black rebel motorcycle club,shade of blue,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
smoke city,underwater love,0.0,0.0,0.4,0.0,1.0,0.0,0.6,0.2
arctic monkeys,505,0.2,0.6,0.0,0.0,1.0,0.0,0.4,0.2
david bowie,life on mars,0.2,0.6,0.0,0.2,0.0,0.4,0.8,0.0
antony and the johnsons,free at last,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
pink floyd,set the controls for the heart of the sun,0.0,0.2,0.0,0.0,0.2,0.0,1.0,0.0
the pipettes,your kisses are wasted on me,0.4,0.0,0.2,0.2,0.6,0.0,0.2,0.0
garbage,#1 crush,0.6,0.4,0.0,0.0,1.0,0.0,0.2,0.4
daft punk,touch it / technologic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black kids,i've underestimated my charm (again),0.2,0.2,0.6,0.6,0.8,0.0,0.2,0.2
led zeppelin jam,moby dick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the black angels,black grease,0.4,0.2,0.0,0.0,0.2,0.4,0.6,0.0
hot chip,hold on,0.0,0.0,0.6,0.4,0.2,0.0,0.6,0.0
the national,ada,0.2,0.8,0.0,0.0,0.6,0.0,0.6,0.0
the velvet underground,i'm sticking with you,0.0,0.0,0.8,0.4,1.0,0.0,0.2,0.0
belle and sebastian,the boy done wrong again,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.0
robyn,konichiwa bitches,0.4,0.0,0.8,1.0,0.0,0.0,0.2,0.4
depeche mode,leave in silence,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
daft punk,one more time / aerodynamic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
him,soul on fire,0.2,0.4,0.0,0.0,1.0,0.0,0.6,0.0
apocalyptica,bittersweet,0.0,0.8,0.0,0.0,1.0,0.0,0.6,0.0
sonic youth,the sprawl,0.4,0.0,0.0,0.0,0.0,0.6,0.6,0.4
the ting tings,traffic light,0.0,0.2,0.4,0.2,0.4,0.0,0.4,0.0
james blunt,tears and rain,0.2,1.0,0.0,0.0,0.0,0.0,0.4,0.0
bloc party,halo,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.4
clint mansell,together we will live forever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spoon,sister jack,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0
m.i.a.,20 dollar,0.6,0.2,0.0,0.0,0.0,0.8,0.6,0.2
black sabbath,planet caravan,0.0,0.0,0.4,0.0,0.8,0.0,0.8,0.0
the last shadow puppets,my mistakes were made for you,0.0,0.6,0.0,0.0,0.8,0.0,0.6,0.0
crystal castles,black panther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anton maiden,fear of the dark,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
metric,hardwire,0.0,0.4,0.0,0.0,0.6,0.0,0.4,0.0
nick drake,introduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a perfect circle,vanishing,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
bat for lashes,sarah,0.0,0.6,0.0,0.0,0.2,0.0,0.8,0.0
the libertines,what a waster,0.8,0.0,0.0,0.4,0.0,0.4,0.2,1.0
porcupine tree,collapse the light into earth,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0
the sounds,song with a mission,0.4,0.0,0.2,0.0,0.0,0.4,0.2,0.0
arctic monkeys,bigger boys and stolen sweethearts,0.4,0.6,0.0,0.4,0.8,0.2,0.2,0.0
the dandy warhols,godless,0.0,0.4,0.0,0.0,0.2,0.2,0.6,0.0
iron & wine,pagan angel and a borrowed car,0.0,0.4,0.2,0.0,0.2,0.0,0.8,0.0
pulp,sorted for e's & wizz,0.0,0.4,0.2,0.4,0.0,0.6,0.2,0.4
animal collective,taste,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.0
mirah,cold cold water,0.0,0.8,0.0,0.0,0.8,0.0,0.6,0.0
ladytron,fighting in built up areas,0.4,0.2,0.0,0.0,0.0,0.4,0.6,0.0
gym class heroes,cupid's chokehold,0.0,0.0,0.8,0.6,1.0,0.0,0.2,0.0
röyksopp,dead to the world,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mylo,guilty of love,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0
beck,strange apparition,0.0,0.4,0.0,0.2,0.2,0.0,0.6,0.0
architecture in helsinki,hold music,0.2,0.0,0.8,0.4,0.2,0.0,0.6,0.0
andrew bird,a nervous tic motion of the head to the left,0.0,0.2,0.0,0.4,0.0,0.2,0.8,0.0
bright eyes,take it easy (love nothing),0.2,0.6,0.0,0.0,0.8,0.0,0.4,0.4
pink floyd,echoes,0.0,0.2,0.0,0.0,0.2,0.0,0.8,0.0
daft punk,the prime time of your life,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0.0
girl talk,no pause,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.8
oasis,i'm outta time,0.0,0.8,0.2,0.0,0.8,0.2,0.4,0.0
travis,re-offender,0.4,0.8,0.0,0.0,0.6,0.4,0.2,0.0
belle and sebastian,she's losing it,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.0
scissor sisters,tits on the radio,0.0,0.0,0.6,0.8,0.0,0.4,0.2,0.8
tool,hush,0.6,0.0,0.0,0.4,0.0,0.8,0.2,0.0
slayer,piece by piece,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
pearl jam,porch,0.8,0.4,0.0,0.0,0.2,0.4,0.4,0.4
tori amos,precious things,0.6,0.4,0.0,0.0,0.0,0.2,0.6,0.4
yann tiersen,la dispute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emily haines & the soft skeleton,the maid needs a maid,0.0,1.0,0.0,0.0,0.2,0.4,0.4,0.0
red hot chili peppers,my friends,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.0
tori amos,leather,0.2,0.4,0.0,0.2,0.4,0.0,0.4,0.4
panic at the disco,i constantly thank god for esteban,0.4,0.0,0.0,0.4,0.0,0.2,0.4,0.2
wilco,hummingbird,0.0,0.4,0.4,0.2,0.2,0.0,0.6,0.0
dj shadow,the number song,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hot hot heat,you owe me an iou,0.4,0.2,0.0,0.4,0.6,0.0,0.4,0.0
the chemical brothers,saturate,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
the kooks,shine on,0.0,0.2,0.8,0.0,0.8,0.0,0.4,0.0
camera obscura,dory previn,0.2,0.8,0.0,0.0,0.6,0.0,0.2,0.0
30 seconds to mars,capricorn (a brand new name),0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.0
the national,daughters of the soho riots,0.2,1.0,0.0,0.0,0.4,0.2,0.6,0.0
placebo,protège moi,0.0,0.6,0.0,0.0,0.4,0.0,0.4,0.2
broken social scene,i'm still your fag,,,,,,,,
black rebel motorcycle club,complicated situation,0.4,0.4,0.0,0.0,0.0,0.8,0.2,0.0
the clash,death or glory,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.4
blondie,picture this,0.0,0.0,0.6,0.2,1.0,0.0,0.2,0.2
neutral milk hotel,the fool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pj harvey,big exit,0.4,0.0,0.0,0.0,0.4,0.4,0.2,0.0
the jesus and mary chain,the hardest walk,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
patrick wolf,get lost,0.0,0.0,1.0,0.0,0.8,0.0,0.2,0.0
tokyo police club,citizens of tomorrow,0.2,0.2,0.0,0.2,0.0,0.6,0.4,0.0
afi,dancing through sunday,0.4,0.6,0.0,0.0,0.4,0.0,0.6,0.0
girl talk,what it's all about,0.2,0.0,0.6,0.2,0.2,0.0,0.2,0.8
boards of canada,in the annexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system of a down,x,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.0
system of a down,soldier side (intro),0.0,1.0,0.0,0.0,0.0,0.8,0.4,0.0
system of a down,psycho,0.6,0.0,0.0,0.4,0.0,0.6,0.2,0.6
nightwish,over the hills and far away,0.0,0.6,0.0,0.0,0.8,0.2,0.2,0.0
radiohead,backdrifts,0.2,0.6,0.0,0.0,0.4,0.0,0.6,0.0
something corporate,konstantine,0.2,1.0,0.0,0.0,1.0,0.0,0.4,0.0
m.i.a.,bird flu,0.6,0.0,0.0,0.2,0.0,0.4,0.6,0.0
the stone roses,this is the one,0.2,0.0,0.6,0.0,0.6,0.0,0.4,0.0
deftones,feiticeira,0.4,0.0,0.0,0.0,0.2,0.0,0.8,0.0
lcd soundsystem,watch the tapes,0.4,0.0,0.0,0.4,0.0,0.4,0.2,0.0
ladytron,soft power,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.0
pink floyd,in the flesh?,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0
pinback,fortress,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.0
bright eyes,hot knives,0.4,0.6,0.0,0.0,0.6,0.0,0.8,0.2
sleater-kinney,modern girl,0.4,0.2,0.4,0.2,0.4,0.6,0.4,0.0
the radio dept.,the worst taste in music,0.2,0.8,0.0,0.0,0.6,0.0,0.2,0.0
fall out boy,sophomore slump or comeback of the year,0.6,0.4,0.0,0.2,0.0,0.4,0.4,0.0
sigur rós,straumnes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
the velvet underground,beginning to see the light,0.2,0.2,0.6,0.2,0.6,0.2,0.4,0.0
death in vegas,girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thirteen senses,into the fire,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
the cloud room,hey now now,0.0,0.2,0.6,0.0,0.6,0.0,0.4,0.0
kings of convenience,sorry or please,0.0,0.4,0.0,0.0,0.8,0.0,0.2,0.0
sufjan stevens,flint (for the unemployed and underpaid),0.0,1.0,0.0,0.0,0.0,0.6,0.2,0.0
the beatles,the fool on the hill,0.0,0.4,0.2,0.0,0.0,0.4,0.4,0.0
the magic numbers,mornings eleven,0.0,0.0,0.8,0.0,0.8,0.0,0.2,0.0
dread zeppelin,the song remains the same,0.0,0.0,0.8,0.2,0.2,0.0,0.4,0.0
no doubt,bathwater,0.2,0.4,0.4,0.2,0.8,0.0,0.4,0.0
metallica,the unforgiven iii,0.4,1.0,0.0,0.0,0.0,0.0,0.6,0.0
him,poison girl,0.2,0.8,0.0,0.0,1.0,0.0,0.4,0.0
of montreal,a sentence of sorts in kongsvinger,0.2,1.0,0.0,0.2,0.2,0.0,0.4,0.0
bloc party,tulips,0.0,0.4,0.4,0.0,1.0,0.0,0.4,0.0
goldfrapp,clowns,0.2,0.4,0.0,0.0,0.0,0.6,0.6,0.0
katie melua,nine million bicycles,0.0,0.0,0.6,0.0,1.0,0.2,0.4,0.0
the libertines,vertigo,0.0,0.2,0.6,0.2,0.6,0.0,0.4,0.0
sonic syndicate,jailbreak,0.6,0.2,0.2,0.0,0.0,0.2,0.4,0.0
moby,bodyrock,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
architecture in helsinki,to and fro,0.0,0.2,0.6,0.2,0.6,0.0,0.6,0.0
elliott smith,wouldn't mama be proud?,0.4,0.6,0.0,0.2,0.0,0.4,0.4,0.0
neil young,the needle and the damage done,0.0,1.0,0.0,0.0,0.2,0.6,0.2,0.0
architecture in helsinki,fumble,0.0,0.2,0.6,0.2,0.6,0.0,0.4,0.0
elbow,forget myself,0.2,0.6,0.2,0.2,0.4,0.0,0.4,0.0
linkin park,with you,0.4,0.4,0.0,0.0,0.6,0.0,0.4,0.0
the flaming lips,the w.a.n.d.,0.4,0.0,0.4,0.0,0.0,0.8,0.4,0.4
autolux,turnstile blues,0.4,0.4,0.0,0.0,0.0,0.2,0.6,0.0
basement jaxx,red alert,0.0,0.0,0.8,0.2,0.0,0.2,0.4,0.0
beach house,master of none,0.0,0.4,0.0,0.0,0.8,0.0,0.6,0.0
melanie c,beautiful intentions,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.0
the dresden dolls,shores of california,0.2,0.0,0.2,0.6,0.4,0.6,0.4,0.2
radiohead,sit down. stand up. (snakes & ladders.),0.4,0.2,0.0,0.0,0.0,0.8,0.8,0.0
the beatles,polythene pam,0.0,0.0,0.4,0.8,0.0,0.2,0.2,0.2
aphex twin,vordhosbn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
katatonia,follower,0.4,0.8,0.0,0.0,0.2,0.0,0.6,0.0
the cure,catch,0.0,0.4,0.2,0.0,0.8,0.0,0.2,0.0
hard-fi,tied up too tight,0.4,0.2,0.0,0.0,0.0,0.4,0.2,0.0
the raveonettes,love in a trashcan,0.2,0.4,0.0,0.0,0.8,0.0,0.4,0.0
modest mouse,heart cooks brain,0.2,0.4,0.0,0.2,0.0,0.2,0.6,0.0
tool,intolerance,1.0,0.2,0.0,0.0,0.0,0.6,0.2,0.0
madonna,4 minutes (feat. justin timberlake),0.0,0.0,0.2,0.0,0.2,0.6,0.2,0.0
m.i.a.,10 dollar,0.4,0.4,0.0,0.2,0.0,0.8,0.4,0.4
björk,declare independence,0.6,0.0,0.0,0.0,0.0,1.0,0.4,0.0
björk,hyper-ballad,0.2,0.4,0.2,0.0,0.6,0.0,0.6,0.0
eddie vedder,no ceiling,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
the black angels,young men dead,0.6,0.6,0.0,0.0,0.0,0.8,0.4,0.0
camera obscura,if looks could kill,0.6,0.4,0.0,0.2,0.8,0.0,0.2,0.0
nouvelle vague,a forest,0.0,0.6,0.0,0.0,0.2,0.0,0.6,0.0
the doors,alabama song,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.0
orchestral manoeuvres in the dark,enola gay,0.4,0.4,0.0,0.0,0.0,0.8,0.4,0.0
jens lekman,and i remember every kiss,0.0,0.6,0.2,0.0,1.0,0.0,0.2,0.0
battles,rainbow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
joanna newsom,only skin,0.0,0.6,0.2,0.0,0.8,0.0,0.8,0.0
mew,am i wry? no,0.0,0.4,0.0,0.0,0.2,0.0,0.8,0.0
mew,a dark design,0.2,0.6,0.0,0.0,0.4,0.0,0.8,0.0
emily haines & the soft skeleton,detective daughter,0.2,0.8,0.0,0.0,0.2,0.0,0.6,0.0
girl talk,like this,0.4,0.0,0.6,0.4,0.2,0.0,0.2,0.8
my chemical romance,the end.,0.4,0.6,0.0,0.2,0.0,0.0,0.6,0.0
nirvana,scentless apprentice,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
in flames,bullet ride,0.6,0.4,0.0,0.0,0.0,0.0,0.6,0.0
m83,in the cold i'm standing,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0
nelly furtado,glow,0.0,0.0,0.8,0.0,0.6,0.0,0.4,0.0
beirut,prenzlaurberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the white stripes,passive manipulation,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.0
wolf parade,this heart's on fire,0.0,0.2,0.8,0.0,1.0,0.0,0.4,0.0
hot chip,look after me,0.0,0.8,0.0,0.0,1.0,0.0,0.2,0.0
snow patrol,take back the city,0.2,0.2,0.8,0.0,0.2,0.6,0.4,0.0
ladytron,he took her to a movie,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
santogold,lights out,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.0
patrick wolf,pigeon song,0.0,0.6,0.2,0.0,0.2,0.2,0.6,0.0
beach house,gila,0.0,0.6,0.0,0.0,0.6,0.0,0.8,0.0
björk,there's more to life than this,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.0
wolfmother,apple tree,0.0,0.0,0.6,0.0,0.4,0.0,0.4,0.0
björk,oceania,0.0,0.0,0.6,0.0,0.4,0.2,0.8,0.0
explosions in the sky,a song for our fathers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cut copy,autobahn music box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tool,useful idiot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fleet foxes,mykonos,0.2,0.4,0.0,0.0,0.0,0.0,0.6,0.0
lcd soundsystem,disco infiltrator,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0
just jack,starz in their eyes,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.0
jim sturgess,i've just seen a face,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0
amy macdonald,poison prince,0.2,0.6,0.0,0.0,0.0,0.4,0.2,0.0
bob dylan,girl from the north country,0.0,0.6,0.0,0.0,0.8,0.0,0.2,0.0
the zutons,valerie,0.2,0.6,0.2,0.2,0.8,0.0,0.2,0.0
kings of leon,velvet snow,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.0
ratatat,crips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the kooks,match box,0.4,0.2,0.0,0.0,0.6,0.0,0.4,0.0
rufus wainwright,poses,0.2,0.6,0.2,0.2,0.6,0.4,0.4,0.0
placebo,summer's gone,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
kasabian,l.s.f. (lost souls forever),0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0
gorillaz,demon days,0.0,0.6,0.2,0.0,0.0,0.6,0.6,0.0
red hot chili peppers,torture me,0.2,0.2,0.2,0.2,0.8,0.0,0.6,0.4
feist,how my heart behaves,0.0,0.6,0.0,0.0,0.6,0.0,0.6,0.0
kylie minogue,speakerphone,0.0,0.0,0.6,0.2,0.4,0.0,0.4,0.0
spoon,the delicate place,0.2,0.2,0.0,0.0,0.6,0.0,0.6,0.2
bullet for my valentine,tears don't fall,0.4,1.0,0.0,0.0,0.8,0.0,0.4,0.2
three days grace,i hate everything about you,0.8,0.4,0.0,0.0,0.4,0.0,0.2,0.0
kylie minogue,2 hearts,0.0,0.0,0.8,0.0,1.0,0.0,0.2,0.0
the smiths,nowhere fast,0.4,0.4,0.0,0.4,0.0,0.6,0.4,0.0
oasis,mucky fingers,0.6,0.2,0.0,0.0,0.0,0.6,0.4,0.0
black rebel motorcycle club,ha ha high babe,0.2,0.2,0.2,0.0,0.6,0.0,0.4,0.0
bush,swallowed,0.4,0.6,0.0,0.0,0.2,0.0,0.6,0.0
the decemberists,oceanside,0.0,0.0,0.6,0.2,0.8,0.0,0.2,0.0
