artist_name,track_name,Minor / Major Key Tonality,Harmonic Sophistication
marilyn manson,the fight song,0.0,0.2
black rebel motorcycle club,wishing well,0.0,0.2
yann tiersen,les jours tristes (instrumental),1.0,0.6
the automatic,monster,1.0,0.2
whitesnake,fool for your loving,0.2,0.4
violent femmes,gone daddy gone,0.8,0.6
the b-52's,love shack,1.0,0.0
boy kill boy,suzie,1.0,0.2
inxs,need you tonight,0.0,0.2
britney spears,perfect lover,0.0,0.2
matchbox twenty,if you're gone,1.0,0.2
the rolling stones,(i can't get no) satisfaction,1.0,0.6
mika,stuck in the middle,0.8,0.6
the human league,don't you want me,0.6,0.2
in flames,crawl through knives,0.0,0.6
lynyrd skynyrd,simple man,0.2,0.2
feist,1 2 3 4,1.0,0.2
múm,now there's that fear again,0.4,0.6
audioslave,set it off,0.0,0.2
the cure,last dance,0.0,0.2
lifehouse,everything,1.0,0.2
imogen heap,closing in,0.0,0.8
zero 7,speed dial no. 2,0.0,0.6
placebo,ask for answers,0.0,0.2
pj harvey,silence,0.4,0.6
aesop rock,none shall pass,0.6,0.6
my bloody valentine,lose my breath,0.6,0.6
mew,circuitry of the wolf,0.4,0.8
hot chip,bendable poseable,0.0,0.6
wilco,side with the seeds,0.8,0.6
maxïmo park,acrobat,0.0,0.6
pantera,mouth for war,0.0,0.6
tegan and sara,i bet it stung,0.8,0.2
bob marley & the wailers,waiting in vain,,
camera obscura,come back margaret,1.0,0.4
the stills,lola stars and stripes,0.2,0.2
tv on the radio,crying,0.2,0.6
rammstein,moskau,0.0,0.6
regina spektor,chemo limo,0.6,0.8
feist,one two three four,1.0,0.2
elliott smith,christian brothers,0.2,0.6
the long blondes,separated by motorways,1.0,0.2
regina spektor,somedays,0.4,0.6
nightwish,gethsemane,0.0,0.8
nick drake,horn,0.4,0.2
iron & wine,resurrection fern,1.0,0.2
scissor sisters,return to oz,0.2,0.2
tokyo police club,your english is good,1.0,0.2
nine inch nails,in this twilight,0.0,0.6
calvin harris,acceptable in the 80s,1.0,0.2
we are scientists,after hours,1.0,0.2
beirut,the gulag orkestar,0.0,0.2
black rebel motorcycle club,shade of blue,0.2,0.2
smoke city,underwater love,0.0,0.4
arctic monkeys,505,0.0,0.4
david bowie,life on mars,0.6,1.0
antony and the johnsons,free at last,0.4,0.6
pink floyd,set the controls for the heart of the sun,0.0,0.2
the pipettes,your kisses are wasted on me,1.0,0.2
garbage,#1 crush,0.0,0.8
daft punk,touch it / technologic,0.0,0.0
black kids,i've underestimated my charm (again),1.0,0.4
led zeppelin jam,moby dick,0.4,0.0
the black angels,black grease,0.0,0.2
hot chip,hold on,0.0,0.2
the national,ada,0.4,0.4
the velvet underground,i'm sticking with you,1.0,0.0
belle and sebastian,the boy done wrong again,1.0,0.2
robyn,konichiwa bitches,0.0,0.2
depeche mode,leave in silence,0.0,0.2
daft punk,one more time / aerodynamic,0.6,0.6
him,soul on fire,0.0,0.2
apocalyptica,bittersweet,0.0,0.2
sonic youth,the sprawl,0.4,0.6
the ting tings,traffic light,1.0,0.2
james blunt,tears and rain,0.0,0.4
bloc party,halo,0.8,0.6
clint mansell,together we will live forever,0.0,0.2
spoon,sister jack,1.0,0.2
m.i.a.,20 dollar,0.0,0.2
black sabbath,planet caravan,0.4,0.6
the last shadow puppets,my mistakes were made for you,0.2,0.8
crystal castles,black panther,0.0,0.2
anton maiden,fear of the dark,0.0,0.2
metric,hardwire,0.0,0.4
nick drake,introduction,1.0,0.6
a perfect circle,vanishing,0.4,0.6
bat for lashes,sarah,0.0,0.4
the libertines,what a waster,1.0,0.0
porcupine tree,collapse the light into earth,0.0,0.6
the sounds,song with a mission,1.0,0.6
arctic monkeys,bigger boys and stolen sweethearts,1.0,0.2
the dandy warhols,godless,0.0,0.2
iron & wine,pagan angel and a borrowed car,0.8,0.6
pulp,sorted for e's & wizz,0.6,0.6
animal collective,taste,0.8,0.6
mirah,cold cold water,0.0,0.2
ladytron,fighting in built up areas,0.0,0.2
gym class heroes,cupid's chokehold,1.0,0.0
röyksopp,dead to the world,0.0,0.6
mylo,guilty of love,0.8,0.2
beck,strange apparition,1.0,0.6
architecture in helsinki,hold music,1.0,0.6
andrew bird,a nervous tic motion of the head to the left,0.6,0.6
bright eyes,take it easy (love nothing),1.0,0.2
pink floyd,echoes,0.2,0.6
daft punk,the prime time of your life,0.0,0.2
girl talk,no pause,0.6,0.6
oasis,i'm outta time,1.0,0.4
travis,re-offender,0.8,0.2
belle and sebastian,she's losing it,1.0,0.4
scissor sisters,tits on the radio,0.0,0.2
tool,hush,0.4,0.2
slayer,piece by piece,0.0,0.8
pearl jam,porch,0.0,0.2
tori amos,precious things,0.0,0.8
yann tiersen,la dispute,0.0,0.2
emily haines & the soft skeleton,the maid needs a maid,0.0,0.6
red hot chili peppers,my friends,0.4,0.2
tori amos,leather,0.4,0.8
panic at the disco,i constantly thank god for esteban,0.2,0.8
wilco,hummingbird,1.0,0.8
dj shadow,the number song,,
hot hot heat,you owe me an iou,1.0,0.2
the chemical brothers,saturate,0.0,0.2
the kooks,shine on,1.0,0.2
camera obscura,dory previn,1.0,0.4
30 seconds to mars,capricorn (a brand new name),0.0,0.2
the national,daughters of the soho riots,0.0,0.2
placebo,protège moi,0.0,0.2
broken social scene,i'm still your fag,,
black rebel motorcycle club,complicated situation,0.0,0.4
the clash,death or glory,1.0,0.2
blondie,picture this,1.0,0.2
neutral milk hotel,the fool,0.0,0.2
pj harvey,big exit,0.6,0.6
the jesus and mary chain,the hardest walk,0.6,0.6
patrick wolf,get lost,1.0,0.6
tokyo police club,citizens of tomorrow,0.6,0.6
afi,dancing through sunday,0.0,0.2
girl talk,what it's all about,0.6,0.6
boards of canada,in the annexe,0.4,0.6
system of a down,x,0.0,0.8
system of a down,soldier side (intro),0.0,0.4
system of a down,psycho,0.0,0.8
nightwish,over the hills and far away,0.0,0.6
radiohead,backdrifts,0.4,0.6
something corporate,konstantine,1.0,0.6
m.i.a.,bird flu,0.4,0.0
the stone roses,this is the one,0.8,0.6
deftones,feiticeira,0.4,0.6
lcd soundsystem,watch the tapes,0.4,0.2
ladytron,soft power,0.0,0.2
pink floyd,in the flesh?,0.6,0.8
pinback,fortress,0.4,0.6
bright eyes,hot knives,1.0,0.6
sleater-kinney,modern girl,1.0,0.2
the radio dept.,the worst taste in music,0.4,0.2
fall out boy,sophomore slump or comeback of the year,0.8,0.4
sigur rós,straumnes,0.4,0.6
the velvet underground,beginning to see the light,1.0,0.2
death in vegas,girls,0.0,0.2
thirteen senses,into the fire,1.0,0.2
the cloud room,hey now now,1.0,0.2
kings of convenience,sorry or please,0.6,0.6
sufjan stevens,flint (for the unemployed and underpaid),0.2,0.6
the beatles,the fool on the hill,0.6,0.6
the magic numbers,mornings eleven,1.0,0.2
dread zeppelin,the song remains the same,0.8,0.6
no doubt,bathwater,0.4,0.8
metallica,the unforgiven iii,0.4,0.6
him,poison girl,0.0,0.2
of montreal,a sentence of sorts in kongsvinger,1.0,0.6
bloc party,tulips,0.8,0.2
goldfrapp,clowns,0.8,0.6
katie melua,nine million bicycles,1.0,0.2
the libertines,vertigo,1.0,0.2
sonic syndicate,jailbreak,0.4,0.6
moby,bodyrock,0.0,0.2
architecture in helsinki,to and fro,1.0,0.4
elliott smith,wouldn't mama be proud?,0.8,0.6
neil young,the needle and the damage done,1.0,0.6
architecture in helsinki,fumble,1.0,0.2
elbow,forget myself,0.8,0.6
linkin park,with you,0.2,0.2
the flaming lips,the w.a.n.d.,0.4,0.2
autolux,turnstile blues,0.0,0.6
basement jaxx,red alert,0.4,0.6
beach house,master of none,0.0,0.2
melanie c,beautiful intentions,0.0,0.2
the dresden dolls,shores of california,0.4,0.6
radiohead,sit down. stand up. (snakes & ladders.),0.6,0.8
the beatles,polythene pam,0.8,0.6
aphex twin,vordhosbn,0.4,1.0
katatonia,follower,0.0,0.8
the cure,catch,1.0,0.2
hard-fi,tied up too tight,0.0,0.2
the raveonettes,love in a trashcan,0.0,0.2
modest mouse,heart cooks brain,0.4,0.6
tool,intolerance,0.0,0.6
madonna,4 minutes (feat. justin timberlake),0.0,0.2
m.i.a.,10 dollar,0.0,0.2
björk,declare independence,0.4,0.2
björk,hyper-ballad,0.8,0.2
eddie vedder,no ceiling,1.0,0.2
the black angels,young men dead,0.0,0.2
camera obscura,if looks could kill,1.0,0.2
nouvelle vague,a forest,0.0,0.4
the doors,alabama song,0.6,0.6
orchestral manoeuvres in the dark,enola gay,,
jens lekman,and i remember every kiss,0.0,0.4
battles,rainbow,0.6,0.8
joanna newsom,only skin,0.6,0.8
mew,am i wry? no,0.6,0.8
mew,a dark design,0.6,0.8
emily haines & the soft skeleton,detective daughter,0.0,0.8
girl talk,like this,0.6,0.6
my chemical romance,the end.,0.4,0.6
nirvana,scentless apprentice,0.4,0.2
in flames,bullet ride,0.0,0.6
m83,in the cold i'm standing,0.0,0.2
nelly furtado,glow,1.0,0.2
beirut,prenzlaurberg,0.0,0.2
the white stripes,passive manipulation,1.0,0.0
wolf parade,this heart's on fire,0.8,0.6
hot chip,look after me,0.4,0.2
snow patrol,take back the city,1.0,0.2
ladytron,he took her to a movie,0.0,0.2
santogold,lights out,1.0,0.2
patrick wolf,pigeon song,1.0,0.4
beach house,gila,0.0,0.2
björk,there's more to life than this,0.4,0.2
wolfmother,apple tree,0.0,0.2
björk,oceania,0.4,0.8
explosions in the sky,a song for our fathers,0.8,0.2
cut copy,autobahn music box,0.8,0.2
tool,useful idiot,0.6,0.6
fleet foxes,mykonos,0.6,0.6
lcd soundsystem,disco infiltrator,0.0,0.2
just jack,starz in their eyes,1.0,0.2
jim sturgess,i've just seen a face,1.0,0.2
amy macdonald,poison prince,0.6,0.2
bob dylan,girl from the north country,1.0,0.2
the zutons,valerie,1.0,0.2
kings of leon,velvet snow,0.6,0.6
ratatat,crips,0.0,0.2
the kooks,match box,0.2,0.2
rufus wainwright,poses,0.8,0.6
placebo,summer's gone,0.0,0.2
kasabian,l.s.f. (lost souls forever),0.0,0.2
gorillaz,demon days,0.0,0.4
red hot chili peppers,torture me,1.0,0.2
feist,how my heart behaves,0.4,0.6
kylie minogue,speakerphone,0.0,0.2
spoon,the delicate place,0.0,0.6
bullet for my valentine,tears don't fall,0.0,0.2
three days grace,i hate everything about you,0.0,0.2
kylie minogue,2 hearts,0.0,0.2
the smiths,nowhere fast,1.0,0.2
oasis,mucky fingers,0.6,0.6
black rebel motorcycle club,ha ha high babe,0.2,0.6
bush,swallowed,0.6,0.6
the decemberists,oceanside,1.0,0.2
vampire weekend,one (blake's got a new face),1.0,0.2
nine inch nails,even deeper,0.0,0.8
pink floyd,nobody home,0.8,0.8
boards of canada,everything you do is a balloon,0.0,0.2
pj harvey,you said something,1.0,0.2
sigur rós,illgresi,0.6,0.6
frou frou,only got one,0.0,0.6
pink floyd,another brick in the wall,0.0,0.8
nine inch nails,with teeth,0.0,0.6
mew,156,0.6,0.6
eurythmics,sweet dreams (are made of this),0.0,0.2
björk,frosti,0.4,0.2
modest mouse,blame it on the tetons,0.4,0.2
the psychedelic furs,love my way,1.0,0.2
the go! team,friendship update,0.8,0.2
keane,perfect symmetry,0.6,0.6
kings of convenience,failure,0.2,0.2
belle and sebastian,electronic renaissance,0.6,0.6
bedouin soundclash,when the night feels my song,1.0,0.2
green day,are we the waiting,1.0,0.2
jens lekman,your arms around me,1.0,0.6
fall out boy,nobody puts baby in the corner,0.0,0.4
fiona apple,sally's song,0.0,0.8
chemistry,約束の場所,1.0,0.8
the new pornographers,mass romantic,1.0,0.6
kanye west,robocop,0.2,0.4
the album leaf,eastern glow,0.0,0.2
creedence clearwater revisited,down on the corner,1.0,0.0
zero 7,passing by,0.4,0.6
the album leaf,over the pond,0.4,0.6
moby,where you end,0.0,0.2
seether (feat. amy lee),broken,0.4,0.2
queens of the stone age,if only,0.6,0.6
damien rice,elephant,0.4,0.6
maroon 5,little of your time,0.4,0.4
pet shop boys,west end girls,0.0,0.4
linkin park,my december,0.0,0.2
pendulum,hold your colour,0.0,0.2
pearl jam,why go,0.0,0.2
deftones,beware,0.0,0.8
deftones,cherry waves,0.4,0.6
wilco,via chicago,1.0,0.4
band of horses,lamb on the lam (in the city),0.8,0.2
iron & wine,faded from the winter,0.8,0.2
gang of four,not great men,0.6,0.6
disturbed,i'm alive,0.0,0.6
sex pistols,bodies,0.4,0.6
him,gone with the sin,0.0,0.4
robots in disguise,turn it up,0.0,0.2
mogwai,ratts of the capital,0.0,0.6
marilyn manson,sweet dreams (are made of this),0.0,0.2
lily allen,everyone's at it,0.4,0.6
kings of leon,be somebody,0.6,0.2
led zeppelin,houses of the holy,0.8,0.6
modest mouse,the cold part,0.2,0.6
modest mouse,steam engenius,0.4,0.6
suede,trash,1.0,0.2
wilco,please be patient with me,0.8,0.4
johnny cash,god's gonna cut you down,0.0,0.2
lcd soundsystem,too much love,0.0,0.2
fiona apple,get him back,0.8,0.6
u2,all because of you,1.0,0.6
the decemberists,the bagman's gambit,0.6,0.6
maná,hechicera,0.6,0.4
lacuna coil,enjoy the silence,0.0,0.2
patrick wolf,london,0.0,0.6
dimmu borgir,progenies of the great apocalypse,0.0,0.8
goldfrapp,satin chic,0.2,0.6
fiona apple,the way things are,0.0,0.8
the smiths,the hand that rocks the cradle,0.8,0.6
paramore,hallelujah,1.0,0.2
amy macdonald,mr rock & roll,1.0,0.2
architecture in helsinki,city calm down,1.0,0.2
amorphis,silent waters,0.0,0.6
david bowie,queen bitch,1.0,0.6
visage,fade to grey,0.0,0.2
depeche mode,black celebration,0.0,0.8
type o negative,my girlfriend's girlfriend,0.4,0.4
cary brothers,blue eyes,1.0,0.2
the chemical brothers,star guitar,0.6,0.2
björk,pleasure is all mine,0.4,0.8
regina spektor,lady,0.8,0.8
yo la tengo,beanbag chair,1.0,0.6
korn,falling away from me,0.0,0.6
the beatles,yer blues,0.6,0.0
mogwai,golden porsche,0.6,0.6
iron & wine,passing afternoon,1.0,0.2
the postal service,be still my heart,0.4,0.4
elliott smith,i didn't understand,0.6,1.0
the presets,girl and the sea,0.0,0.2
david bowie,lady stardust,1.0,0.6
bruce springsteen,thunder road,1.0,0.4
bloc party,one month off,0.0,0.2
kate bush,cloudbusting,0.0,0.2
queens of the stone age,better living through chemistry,0.0,0.6
deftones,rx queen,0.0,0.6
m83,moonchild,0.4,0.2
queens of the stone age,someone's in the wolf,0.2,0.8
portishead,seven months,0.0,0.8
nouvelle vague,blue monday,0.0,0.6
tool,intermission,1.0,0.0
minus the bear,absinthe party at the fly honey warehouse,0.4,0.6
mogwai,moses? i amn't,0.4,0.6
beck,replica,0.0,0.2
television,see no evil,1.0,0.6
estelle,american boy (feat. kanye west),1.0,0.2
yeah yeah yeahs,soft shock,1.0,0.2
mando diao,tv & me,0.8,0.4
camera obscura,the false contender,0.0,0.6
the clash,complete control,0.6,0.6
thievery corporation,until the morning,0.0,0.6
le tigre,tko,0.0,0.2
counting crows,mr. jones,0.6,0.2
placebo,in the cold light of morning,0.0,0.2
yelle,à cause des garçons,0.0,0.2
sigur rós,agaetis byrjun,0.6,0.6
moby,everloving,0.0,0.2
iamx,nightlife,0.0,0.2
the decemberists,clementine,1.0,0.2
santogold,my superman,0.0,0.2
the prodigy,out of space,0.6,0.2
porcupine tree,arriving somewhere but not here,0.2,0.8
queens of the stone age,into the hollow,0.0,0.6
the offspring,want you bad,1.0,0.2
rammstein,mutter,0.0,0.2
jens lekman,a postcard to nina,1.0,0.6
kylie minogue,i believe in you,0.8,0.2
pink floyd,coming back to life,1.0,0.6
kylie minogue,like a drug,0.0,0.2
black rebel motorcycle club,american x,0.0,0.2
m83,couleurs,0.0,0.2
bright eyes,bowl of oranges,1.0,0.2
bob marley & the wailers,is this love,1.0,0.2
the beatles,you won't see me,1.0,0.8
burial,shell of light,0.0,0.2
the who,magic bus,0.6,0.6
vitalic,my friend dario,0.0,0.2
65daysofstatic,drove through ghosts to get here,0.0,0.6
explosions in the sky,the birth and death of the day,0.8,0.2
a tribe called quest,can i kick it?,1.0,0.0
björk,cocoon,0.4,0.6
dead kennedys,california über alles,0.0,0.2
massive attack,five man army,0.0,0.2
jimi hendrix,red house,0.6,0.0
wilco,shake it off,1.0,0.2
katatonia,saw you drown,0.0,0.2
the wombats,moving to new york,1.0,0.2
sufjan stevens,in the devil's territory,0.6,0.6
of montreal,the party's crashing us,0.8,0.8
rilo kiley,more adventurous,1.0,0.2
santogold,creator,0.0,0.0
pendulum,showdown,0.0,0.6
bon jovi,it's my life,0.0,0.2
ok go,a million ways,1.0,0.2
tool,viginti tres,0.6,1.0
of montreal,the past is a grotesque animal,0.0,0.2
the decemberists,the legionnaire's lament,0.0,0.2
bonnie 'prince' billy,i see a darkness,0.0,0.2
!!!,a new name,0.4,0.2
tricky,overcome,0.0,0.2
linkin park,runaway,0.0,0.2
tenacious d,kickapoo,0.6,0.8
tenacious d,kielbasa,1.0,0.6
the subways,i want to hear what you have got to say,0.4,0.2
the pipettes,it hurts to see you dance so well,1.0,0.2
the last shadow puppets,standing next to me,0.6,0.4
roxette,it must have been love,1.0,0.2
glen hansard & markéta irglová,falling slowly,1.0,0.2
the avalanches,frontier psychiatrist,0.2,0.2
stars,calendar girl,1.0,0.4
sigur rós,hoppipolla afturabak,1.0,0.2
broken social scene,superconnected,0.6,0.6
the automatic,raoul,0.8,0.6
mew,why are you looking grave?,0.4,0.8
opeth,hope leaves,0.0,0.8
kings of convenience,know how,1.0,0.6
frida sandén,nu eller aldrig,1.0,0.2
belle and sebastian,wrapped up in books,1.0,0.2
garbage,run baby run,0.0,0.2
black rebel motorcycle club,window,0.4,0.6
the academy is...,the phrase that pays,1.0,0.2
the prodigy,thunder,0.0,0.2
daft punk,fresh,1.0,0.2
cat power,empty shell,0.4,0.6
placebo,i'll be yours,0.0,0.2
aphex twin,xtal,0.6,0.2
lenny kravitz,are you gonna go my way,0.4,0.2
dredg,catch without arms,0.8,0.6
the rakes,binary love,0.6,0.2
nine inch nails,the great destroyer,0.0,0.6
talking heads,heaven,1.0,0.0
spoon,rhthm and soul,0.6,0.6
green day,jesus of suburbia,0.6,0.6
fall out boy,i'm like a lawyer with the way i'm always trying to get you off (me & you),1.0,0.2
queens of the stone age,turnin' on the screw,0.4,0.8
sufjan stevens,the upper peninsula,0.2,0.6
u2,bad,1.0,0.2
katatonia,july,0.0,0.6
in flames,gyroscope,0.0,0.6
the raconteurs,blue veins,1.0,0.4
killswitch engage,my curse,0.0,0.2
pj harvey,broken harp,0.0,0.2
metallica,motorbreath,0.0,0.2
metallica,the call of ktulu,0.0,0.6
him,sweet pandemonium,0.0,0.6
type o negative,love you to death,0.0,0.8
matchbox twenty,disease,0.4,0.6
hercules and love affair,you belong,0.0,0.2
goldfrapp,slide in,0.0,0.2
queens of the stone age,hangin' tree,0.0,0.6
björk,like someone in love,1.0,0.8
patrick wolf,wolf song,0.2,0.6
david bowie,cracked actor,0.8,0.6
the jesus and mary chain,never understand,0.6,0.0
cat power,willie,0.8,0.2
guns n' roses,ain't it fun,0.8,0.6
idlewild,you held the world in your arms,1.0,0.2
rammstein,wo bist du,0.0,0.6
the beatles,when i'm sixty-four,1.0,0.4
david bowie,soul love,1.0,0.6
scissor sisters,i don't feel like dancing,1.0,0.6
nick drake,time has told me,0.8,0.6
iron & wine,jezebel,0.0,0.4
the prodigy,colours,0.0,0.6
nine inch nails,please,0.2,0.8
apparat,hailin from the edge,0.0,0.6
iron & wine,the devil never sleeps,0.8,0.6
led zeppelin,dancing days,1.0,0.6
faithless,god is a dj,0.0,0.2
atb,ecstasy,0.0,0.2
editors,open your arms,0.0,0.2
maroon 5,can't stop,1.0,0.2
the libertines,the ha ha wall,1.0,0.2
nine inch nails,sanctified,0.0,0.2
my chemical romance,to the end,0.0,0.2
nine inch nails,ruiner,0.0,0.8
queens of the stone age,leg of lamb,0.6,0.6
david bowie,rock 'n' roll suicide,0.8,0.8
she wants revenge,these things,0.0,0.2
the stone roses,don't stop,0.8,0.2
babyshambles,la belle et la bête,0.2,0.2
mariah carey,all i want for christmas is you,1.0,0.4
babyshambles,the 32nd of december,1.0,0.2
porcupine tree,lightbulb sun,0.8,0.6
soda stereo,en la ciudad de la furia,0.0,0.4
sonic youth,turquoise boy,0.4,0.6
sigur rós,hafsól,0.6,0.2
linkin park,a place for my head,0.0,0.2
the decemberists,grace cathedral hill,1.0,0.4
spoon,finer feelings,0.8,0.6
serj tankian,sky is over,0.0,0.8
sébastien tellier,la ritournelle,0.0,0.8
fall out boy,i slept with someone in fall out boy and all i got was this stupid song written about me,0.4,0.4
yeah yeah yeahs,runaway,0.8,0.2
múm,k/half noise,0.6,0.6
elvis presley,hound dog,0.6,0.0
the radio dept.,pulling our weight,1.0,0.2
mylo,rikki,0.6,0.2
jem,save me,0.0,0.2
broken social scene,almost crimes,0.8,0.6
queen,now i'm here,1.0,0.8
blur,tender,1.0,0.2
gorillaz,punk,0.4,0.6
the beatles,wild honey pie,0.4,0.6
hot chip,no fit state,0.0,0.2
múm,hú hviss - a ship,0.4,0.6
ratatat,el pico,0.0,0.2
ratatat,montanita,0.2,0.2
nirvana,serve the servants,0.6,0.6
the faint,agenda suicide,0.0,0.2
kanye west,everything i am,0.4,0.6
nirvana,school,0.4,0.2
nirvana,very ape,0.6,0.6
pixies,is she weird,0.4,0.6
the verve,the rolling people,0.2,0.2
sufjan stevens,the henney buggy band,1.0,0.4
depeche mode,waiting for the night,0.0,0.2
guns n' roses,think about you,1.0,0.2
mötley crüe,shout at the devil,0.0,0.2
joy division,the eternal,0.0,0.6
modest mouse,dramamine,0.0,0.2
placebo,plasticine,0.0,0.4
