artist_name,track_name,Live Recording,Audio Production,Aural Intensity,Acoustic Sonority,Electric Sonority,Synthetic Sonority
sigur rós,gong endir,0.0,1.0,0.6,0.4,0.8,0.2
arcade fire,headlights look like diamonds,0.0,0.6,0.8,0.4,0.8,0.0
ellen allien & apparat,jet,0.0,1.0,0.8,0.0,0.0,1.0
rammstein,morgenstern,0.0,1.0,0.8,0.2,1.0,0.4
dirty pretty things,blood thirsty bastards,0.0,0.8,0.8,0.0,1.0,0.0
beck,scarecrow,0.0,1.0,0.8,0.2,0.8,0.4
spoon,the infinite pet,0.0,0.8,0.8,0.2,0.8,0.2
atb,humanity,0.0,1.0,0.6,0.2,0.4,1.0
the decemberists,a cautionary song,0.0,0.6,0.4,0.8,0.2,0.0
violent femmes,add it up,0.0,0.6,0.8,1.0,0.2,0.0
fall out boy,hum hallelujah,0.0,1.0,0.8,0.2,1.0,0.2
the beatles,it won't be long,0.0,0.8,0.8,0.2,1.0,0.0
pantera,this love,0.0,1.0,0.8,0.2,1.0,0.0
ladytron,black plastic,0.0,0.8,0.6,0.0,0.2,1.0
tori amos,big wheel,0.0,1.0,0.6,0.6,0.6,0.2
john lennon,working class hero,0.0,0.6,0.4,1.0,0.0,0.0
animal collective,bees,0.0,0.8,0.4,0.8,0.4,0.2
against me!,reinventing axl rose,0.0,0.6,1.0,0.0,1.0,0.0
the 5.6.7.8's,woo hoo,0.0,0.6,0.6,0.2,0.8,0.0
the white stripes,little room,0.0,0.6,0.4,0.8,0.0,0.0
muse,darkshines,0.0,0.8,0.8,0.2,1.0,0.2
iron maiden,different world,0.0,0.8,0.8,0.0,1.0,0.0
gnarls barkley,transformer,0.0,1.0,0.6,0.2,0.6,0.8
r.e.m.,the sidewinder sleeps tonite,0.0,1.0,0.6,0.6,0.6,0.2
belle and sebastian,a summer wasting,0.0,0.8,0.4,0.8,0.4,0.0
andrew bird,imitosis,0.0,1.0,0.6,0.8,0.4,0.0
depeche mode,fragile tension,0.0,1.0,0.6,0.2,0.4,1.0
black rebel motorcycle club,20 hours,0.0,0.8,0.6,0.4,0.8,0.0
daft punk,robot rock / oh yeah,1.0,1.0,1.0,0.0,0.4,1.0
madonna,beat goes on,0.0,1.0,0.8,0.2,0.4,1.0
limp bizkit,break stuff,0.0,1.0,1.0,0.2,1.0,0.2
placebo,hang on to your iq,0.0,0.8,0.8,0.2,1.0,0.2
air,highschool lover,0.0,1.0,0.2,0.4,0.4,0.8
black rebel motorcycle club,the show's about to begin,0.0,0.8,0.8,0.0,0.8,0.6
fever ray,when i grow up,0.0,1.0,0.6,0.0,0.2,1.0
eddie vedder,society,0.0,0.8,0.4,1.0,0.0,0.0
the white stripes,i'm finding it harder to be a gentleman,0.0,0.6,0.4,0.2,0.8,0.0
m83,up!,0.0,1.0,0.8,0.2,0.4,1.0
yann tiersen,la valse des monstres,0.0,0.6,0.4,1.0,0.0,0.0
billy talent,surrender,0.0,1.0,0.8,0.0,1.0,0.0
the beatles,roll over beethoven,0.0,0.8,0.6,0.2,1.0,0.0
travis,driftwood,0.0,1.0,0.4,0.8,0.4,0.0
tv on the radio,dreams,0.0,0.8,0.6,0.4,0.8,0.6
the cure,jumping someone else's train,0.0,0.6,0.6,0.2,0.8,0.0
sam sparro,black and gold,0.0,1.0,0.8,0.0,0.2,1.0
pj harvey,dress,0.0,0.6,0.6,0.2,0.8,0.0
beirut,gulag orkestar,0.0,0.6,0.4,1.0,0.2,0.0
incubus,a certain shade of green,0.0,0.8,1.0,0.4,1.0,0.2
the chemical brothers,do it again,0.0,1.0,1.0,0.0,0.2,1.0
the knife,got 2 let u,0.0,1.0,0.6,0.0,0.2,1.0
kiss,i was made for lovin' you,0.0,1.0,0.8,0.0,1.0,0.2
björk,innocence,0.0,1.0,0.8,0.0,0.2,1.0
joseph arthur,honey and the moon,0.0,1.0,0.4,0.8,0.4,0.2
boards of canada,aquarius,0.0,0.6,0.4,0.0,0.2,1.0
radiohead,i will,0.0,1.0,0.2,1.0,0.0,0.0
the jam,going underground,0.0,0.8,0.8,0.2,1.0,0.0
30 seconds to mars,r-evolve,0.0,1.0,0.8,0.2,1.0,0.4
the magnetic fields,all my little words,0.0,0.8,0.4,0.8,0.2,0.2
adam green,bluebirds,0.0,0.8,0.4,0.6,0.4,0.0
him,beyond redemption,0.0,1.0,0.8,0.0,1.0,0.2
lykke li,dance dance dance,0.0,1.0,0.4,0.6,0.4,0.2
the cure,play for today,0.0,0.6,0.4,0.0,0.8,0.4
silversun pickups,common reactor,0.0,0.8,0.8,0.0,1.0,0.2
sex pistols,seventeen,0.0,0.8,1.0,0.2,1.0,0.0
frou frou,maddening shroud,0.0,1.0,0.6,0.2,0.4,1.0
sublime,date rape,0.0,0.6,0.8,0.2,1.0,0.0
the black angels,the first vietnamese war,0.0,0.6,0.8,0.2,1.0,0.0
incubus,talk shows on mute,0.0,1.0,0.6,0.2,0.8,0.2
death cab for cutie,company calls epilogue,0.0,0.6,0.4,0.2,0.8,0.0
the rolling stones,she's a rainbow,0.0,0.8,0.6,0.8,0.4,0.0
fiona apple,window,0.0,1.0,0.6,0.4,0.8,0.2
oasis,let there be love,0.0,1.0,0.6,0.6,0.8,0.2
fischerspooner,just let go,0.0,1.0,0.8,0.0,0.4,1.0
nightwish,elvenpath,0.0,0.6,0.8,0.2,0.8,0.6
depeche mode,i feel loved,0.0,1.0,1.0,0.0,0.2,1.0
anton maiden,wasted years,0.0,0.2,0.6,0.0,0.8,1.0
david bowie,it ain't easy,0.0,0.8,0.6,0.6,0.8,0.0
blink-182,what's my age again?,0.0,1.0,0.8,0.0,1.0,0.0
alphaville,big in japan,0.0,1.0,0.6,0.2,0.2,1.0
fiona apple,limp,0.0,1.0,0.8,0.6,0.4,0.0
the doors,five to one,0.0,0.8,0.8,0.2,1.0,0.0
air,one hell of a party,0.0,1.0,0.2,0.2,0.4,1.0
johnny cash,bridge over troubled water,0.0,1.0,0.4,0.8,0.2,0.0
ellen allien & apparat,retina,0.0,1.0,0.6,0.0,0.2,1.0
the streets,turn the page,0.0,0.8,0.8,0.2,0.0,1.0
queen,innuendo,0.0,1.0,1.0,0.4,0.8,0.4
pearl jam,go,0.0,1.0,1.0,0.0,1.0,0.0
gogol bordello,not a crime,0.0,0.8,1.0,0.6,0.8,0.0
ambulance ltd,anecdote,0.0,0.8,0.4,0.4,0.8,0.2
buzzcocks,what do i get?,0.0,0.8,0.8,0.0,1.0,0.0
the radio dept.,where damage isn't already done,0.0,0.4,0.4,0.0,0.8,0.6
kings of leon,trani,0.0,0.6,0.8,0.2,1.0,0.0
arctic monkeys,leave before the lights come on,0.0,0.8,0.8,0.0,1.0,0.0
the dresden dolls,sex changes,0.0,1.0,0.8,0.8,0.2,0.0
metallica,whiplash,0.0,0.6,1.0,0.2,1.0,0.0
depeche mode,new life,0.0,0.8,0.6,0.0,0.0,1.0
junior boys,double shadow,0.0,1.0,0.4,0.0,0.2,1.0
queens of the stone age,river in the road,0.0,1.0,0.8,0.2,1.0,0.2
oasis,bag it up,0.0,1.0,1.0,0.0,1.0,0.4
rilo kiley,close call,,,,,,
sigur rós,hufupukar,0.0,1.0,0.6,0.6,0.8,0.4
bright eyes,something vague,0.0,0.6,0.4,0.8,0.2,0.0
nick drake,from the morning,0.0,0.8,0.2,1.0,0.0,0.0
tom vek,i ain't saying my goodbyes,0.0,0.6,0.6,0.2,0.8,0.4
rilo kiley,dejalo,0.0,1.0,0.6,0.2,0.8,0.2
the libertines,the good old days,0.0,0.6,0.8,0.2,1.0,0.0
architecture in helsinki,kindling,0.0,0.6,0.4,0.8,0.4,0.2
digitalism,anything new,0.0,1.0,0.8,0.0,0.4,1.0
nirvana,been a son,0.0,0.6,0.8,0.0,1.0,0.0
brian eno,an ending (ascent),0.0,1.0,0.2,0.0,0.2,1.0
zero 7,the pageant of the bizarre,0.0,1.0,0.4,0.6,0.6,0.4
the flaming lips,race for the prize,0.0,1.0,0.8,0.2,0.4,0.8
nelly furtado,i'm like a bird,0.0,1.0,0.6,0.8,0.4,0.2
dimmu borgir,puritania,0.0,1.0,1.0,0.2,1.0,0.8
massive attack,false flags,0.0,1.0,0.4,0.0,0.4,1.0
the knife,kino,0.0,0.8,0.6,0.0,0.2,1.0
m83,too late,0.0,1.0,0.6,0.0,0.8,0.8
patrick wolf,the shadow sea,0.0,0.8,0.4,0.8,0.2,0.4
lacuna coil,swamped,0.0,0.8,0.8,0.0,1.0,0.4
hypocrisy,eraser,0.0,1.0,1.0,0.0,1.0,0.2
tom waits,singapore,0.0,0.8,0.6,0.8,0.2,0.0
richard ashcroft,break the night with colour,0.0,1.0,0.6,0.6,0.4,0.2
the mars volta,take the veil cerpin taxt,0.0,1.0,1.0,0.2,1.0,0.2
system of a down,suite-pee,0.0,0.8,1.0,0.0,1.0,0.0
system of a down,kill rock 'n roll,0.0,1.0,0.8,0.0,1.0,0.0
britney spears,me against the music,0.0,1.0,0.8,0.0,0.4,1.0
pixies,tony's theme,0.0,0.8,0.8,0.2,1.0,0.0
joanna newsom,cassiopeia,0.0,0.8,0.4,1.0,0.0,0.0
the smashing pumpkins,in the arms of sleep,0.0,1.0,0.4,0.8,0.4,0.2
guns n' roses,out ta get me,0.0,1.0,1.0,0.0,1.0,0.0
razorlight,i can't stop this feeling i've got,0.0,1.0,0.8,0.2,1.0,0.0
65daysofstatic,retreat! retreat!,0.0,0.8,1.0,0.2,1.0,0.6
elliott smith,coast to coast,0.0,0.8,0.8,0.2,1.0,0.0
cut copy,that was just a dream,0.0,1.0,0.6,0.2,0.6,1.0
radiohead,backdrifts. (honeymoon is over.),0.0,1.0,0.6,0.0,0.4,1.0
r.e.m.,sweetness follows,0.0,1.0,0.4,0.4,0.8,0.0
dido,don't think of me,0.0,1.0,0.4,0.6,0.4,0.6
midlake,head home,0.0,1.0,0.6,0.8,0.4,0.0
patrick wolf,ghost song,0.0,0.6,0.4,0.6,0.2,0.4
gwen stefani,what you waiting for,0.0,1.0,0.8,0.0,0.2,1.0
m. ward,chinese translation,0.0,0.8,0.4,0.8,0.2,0.0
sonic youth,the neutral,0.0,0.8,0.8,0.2,1.0,0.0
björk,show me forgiveness,0.0,0.8,0.2,1.0,0.0,0.0
30 seconds to mars,savior,0.0,1.0,0.8,0.2,1.0,0.4
stars,the night starts here,0.0,1.0,0.6,0.2,0.6,0.8
elliott smith,a distorted reality is now a necessity to be free,0.0,0.8,0.8,0.2,1.0,0.2
johnny cash,i hung my head,0.0,1.0,0.4,0.8,0.2,0.0
fleetwood mac,don't stop,0.0,1.0,0.6,0.4,0.8,0.0
incubus,make yourself,0.0,1.0,0.8,0.2,1.0,0.2
the police,walking on the moon,0.0,0.8,0.4,0.4,0.8,0.0
mew,an envoy to the open fields,0.0,1.0,0.6,0.2,0.8,0.4
we are scientists,callbacks,0.0,0.6,0.6,0.2,1.0,0.0
islands,where there's a will there's a whalebone,0.0,0.8,0.8,0.4,1.0,0.2
nelly furtado,te busque (feat. juanes),0.0,1.0,0.6,0.6,0.4,0.4
kanye west,paranoid (feat. mr. hudson),0.0,1.0,0.6,0.0,0.2,1.0
the jesus and mary chain,on the wall,0.0,0.8,0.6,0.2,0.8,0.6
miles davis,so what,0.0,1.0,0.4,1.0,0.0,0.0
pink floyd,marooned,0.0,1.0,0.6,0.2,0.8,0.6
beck,hotwax,0.0,1.0,0.6,0.2,0.8,0.6
billy talent,fallen leaves,0.0,1.0,0.8,0.0,1.0,0.0
animal collective,for reverend green,0.0,0.8,0.8,0.2,0.8,0.6
the shins,we will become silhouettes,0.0,0.8,0.4,0.8,0.4,0.0
wilco,leave me (like you found me),0.0,1.0,0.2,0.8,0.4,0.0
red hot chili peppers,i could have lied,0.0,1.0,0.4,0.0,1.0,0.0
the killers,move away,0.0,1.0,0.8,0.2,1.0,0.4
the beatles,all i've got to do,0.0,0.8,0.4,0.2,1.0,0.0
aphex twin,windowlicker,0.0,1.0,0.8,0.0,0.0,1.0
marilyn manson,heart-shaped glasses (when the heart guides the hand),0.0,1.0,0.8,0.0,0.8,0.6
burial,dog shelter,0.0,0.8,0.2,0.2,0.0,1.0
tool,message to harry manback,0.0,0.6,0.4,0.6,0.0,0.4
my chemical romance,sleep,0.0,1.0,0.8,0.2,1.0,0.2
gogol bordello,sally,0.0,0.8,1.0,0.4,0.8,0.0
the cure,prayers for rain,0.0,1.0,0.8,0.2,0.8,0.8
shakira,la tortura (feat. alejandro sanz),0.0,1.0,0.8,0.4,0.4,0.8
shakira,hips don't lie (feat. wyclef jean),0.0,1.0,0.8,0.6,0.4,0.6
him,join me,0.0,1.0,0.6,0.2,0.8,0.6
tegan and sara,living room,0.0,0.8,0.6,0.8,0.4,0.0
tegan and sara,call it off,0.0,1.0,0.4,0.2,0.8,0.4
death cab for cutie,i was a kaleidoscope,0.0,0.8,0.6,0.2,0.8,0.4
arcade fire,cold wind,0.0,0.8,0.6,0.6,0.4,0.0
janis joplin,piece of my heart,0.0,0.6,0.8,0.2,1.0,0.0
apocalyptica,path,0.0,0.8,0.8,0.6,0.4,0.0
talking heads,life during wartime,0.0,0.8,0.8,0.4,0.8,0.4
bob dylan,a hard rain's a-gonna fall,0.0,0.6,0.4,1.0,0.0,0.0
pearl jam,corduroy,0.0,0.8,0.8,0.2,1.0,0.0
pendulum,the tempest,0.0,1.0,1.0,0.0,0.6,1.0
soda stereo,persiana americana,0.0,0.8,0.8,0.0,1.0,0.4
modest mouse,one chance,0.0,1.0,0.4,0.8,0.4,0.2
jim sturgess,all my loving,0.0,1.0,0.4,0.8,0.4,0.0
sonata arctica,don't say a word,0.0,1.0,0.8,0.2,1.0,0.4
eddie vedder,hard sun,0.0,0.8,0.8,0.8,0.6,0.0
...and you will know us by the trail of dead,another morning stoner,0.0,1.0,0.8,0.0,1.0,0.0
pendulum,midnight runner,0.0,1.0,0.8,0.0,0.4,1.0
buzzcocks,everybody's happy nowadays,0.0,0.8,0.8,0.0,1.0,0.0
panic at the disco,nine in the afternoon,0.0,1.0,0.8,0.8,0.6,0.2
chromeo,fancy footwork,0.0,1.0,0.8,0.0,0.4,1.0
madonna,4 minutes,0.0,1.0,0.8,0.2,0.2,1.0
the libertines,i get along,0.0,0.6,0.8,0.0,1.0,0.0
hot chip,(just like we) breakdown,0.0,0.8,0.4,0.0,0.2,1.0
joanna newsom,this side of the blue,0.0,0.8,0.2,1.0,0.0,0.0
rammstein,engel,0.0,1.0,0.8,0.4,0.8,0.6
iamx,lulled by numbers,0.0,1.0,0.4,0.0,0.4,1.0
tool,sweat,0.0,0.8,1.0,0.2,1.0,0.0
the decemberists,shankill butchers,0.0,1.0,0.2,1.0,0.0,0.0
jack's mannequin,dark blue,0.0,1.0,0.8,0.4,0.8,0.2
depeche mode,peace,0.0,1.0,0.6,0.0,0.2,1.0
iron & wine,an angry blade,0.0,0.4,0.2,1.0,0.2,0.0
chromeo,needy girl,0.0,0.8,0.6,0.0,0.4,1.0
apocalyptica,nothing else matters,0.0,0.8,0.6,1.0,0.2,0.0
nightwish,the kinslayer,0.0,0.8,1.0,0.2,1.0,0.6
deerhunter,nothing ever happened,0.0,0.8,0.8,0.2,1.0,0.0
rhianna,rehab,0.0,1.0,0.6,0.2,0.8,0.8
dashboard confessional,don't wait,0.0,1.0,0.6,0.4,0.8,0.0
eurythmics,here comes the rain again,0.0,1.0,0.6,0.4,0.4,0.8
foo fighters,stranger things have happened,0.0,0.8,0.4,1.0,0.0,0.0
mogwai,wake up and go berserk,0.0,1.0,1.0,0.2,1.0,0.6
queens of the stone age,misfit love,0.0,1.0,0.8,0.0,1.0,0.4
pearl jam,severed hand,0.0,0.8,0.8,0.0,1.0,0.0
damien rice,accidental babies,0.0,0.8,0.2,1.0,0.0,0.0
afi,37mm,0.0,1.0,0.8,0.0,0.6,0.8
dj shadow,six days,0.0,1.0,0.4,0.2,0.6,0.4
dimmu borgir,mourning palace,0.0,0.8,1.0,0.0,0.8,0.6
the beatles,julia,0.0,1.0,0.2,1.0,0.0,0.0
the pipettes,dirty mind,0.0,0.8,0.6,0.4,0.8,0.2
i'm from barcelona,treehouse,0.0,0.8,0.6,0.8,0.4,0.0
ultravox,vienna,0.0,1.0,0.6,0.4,0.4,1.0
riverside,conceiving you,0.0,1.0,0.4,0.4,0.6,0.2
black sabbath,sabbath bloody sabbath,0.0,0.8,0.8,0.2,1.0,0.0
okkervil river,our life is not a movie or maybe,0.0,0.8,0.8,0.2,1.0,0.0
afi,paper airplanes (makeshift wings),0.0,1.0,0.8,0.0,1.0,0.2
blink-182,adam's song,0.0,1.0,0.8,0.0,1.0,0.0
porcupine tree,where we would be,0.0,1.0,0.4,0.4,0.8,0.4
the strokes,fear of sleep,0.0,0.8,0.6,0.2,1.0,0.0
u2,kite,0.0,1.0,0.8,0.2,1.0,0.2
paramore,fences,0.0,1.0,0.6,0.2,1.0,0.0
within temptation,see who i am,0.0,1.0,0.8,0.4,1.0,0.4
múm,faraway swimmingpool,0.0,0.8,0.4,0.6,0.2,0.8
iningrid michaelson,the way i am,0.0,0.8,0.4,0.8,0.2,0.0
m.i.a.,galang,0.0,0.6,0.8,0.0,0.2,1.0
m.i.a.,hombre,0.0,0.8,0.6,0.0,0.2,1.0
metallica,the judas kiss,0.0,0.8,1.0,0.0,1.0,0.0
system of a down,soldier side,0.0,1.0,0.8,0.0,1.0,0.0
metallica,fight fire with fire,0.0,0.8,1.0,0.2,1.0,0.0
scar symmetry,the illusionist,0.0,1.0,1.0,0.0,1.0,0.4
beck,soldier jane,0.0,1.0,0.6,0.2,0.6,0.8
deerhunter,intro,0.0,0.4,0.6,0.0,0.8,0.2
justin timberlake,losing my way,0.0,1.0,0.8,0.4,0.4,1.0
rocky votolato,white daisy passing,0.0,0.8,0.4,1.0,0.2,0.0
justin timberlake,lovestoned/i think she knows interlude,0.0,1.0,0.8,0.2,0.6,1.0
red hot chili peppers,dosed,0.0,1.0,0.6,0.0,1.0,0.0
beirut,st. apollonia,0.0,0.8,0.6,0.8,0.2,0.0
marilyn manson,the love song,0.0,1.0,1.0,0.0,1.0,0.6
him,heartache every moment,0.0,1.0,0.6,0.0,1.0,0.4
black flag,six pack,0.0,0.4,1.0,0.2,1.0,0.0
goldfrapp,twist,0.0,1.0,0.8,0.0,0.4,1.0
pavement,shady lane,0.0,0.8,0.4,0.2,1.0,0.0
nine inch nails,into the void,0.0,1.0,0.8,0.2,0.8,1.0
jimmy eat world,big casino,0.0,1.0,0.8,0.0,1.0,0.2
gorillaz,re-hash,0.0,0.8,0.4,0.6,0.4,0.6
the streets,fit but you know it,0.0,0.8,0.8,0.0,0.8,0.4
girl talk,give me a beat,0.0,1.0,1.0,0.0,0.6,1.0
fiona apple,parting gift,0.0,0.8,0.4,1.0,0.0,0.0
beach house,saltwater,0.0,0.6,0.4,0.0,0.6,0.8
justice,tthhee ppaarrttyy,0.0,1.0,1.0,0.0,0.2,1.0
sofie,hypnotized,0.0,0.8,0.6,0.2,0.6,0.8
harold budd & brian eno,first light,0.0,1.0,0.2,0.8,0.0,0.8
arctic monkeys,love machine,1.0,0.8,0.6,0.0,1.0,0.0
blonde redhead,melody,0.0,0.8,0.6,0.2,0.8,0.4
robbie williams,supreme,0.0,1.0,0.8,0.6,0.6,0.4
nico,the fairest of the seasons,0.0,0.8,0.4,1.0,0.2,0.0
keane,hamburg song,0.0,1.0,0.4,0.6,0.2,0.4
zero 7,end theme,0.0,1.0,0.4,0.6,0.6,0.6
television,marquee moon,0.0,0.8,0.6,0.2,1.0,0.0
armin van buuren,in and out of love (feat. sharon den adel),0.0,1.0,0.8,0.0,0.0,1.0
animal collective,flesh canoe,0.2,0.4,0.6,0.2,0.8,0.6
fischerspooner,a kick in the teeth,0.0,1.0,0.8,0.0,0.6,1.0
johnny cash,cry! cry! cry!,0.0,0.6,0.4,0.6,0.6,0.0
the sunshine underground,commercial breakdown,0.0,0.8,0.8,0.2,1.0,0.0
maria taylor,song beneath the song,0.0,0.8,0.4,0.8,0.4,0.2
pixies,oh my golly!,0.0,0.8,1.0,0.2,1.0,0.0
black kids,hit the heartbrakes,0.0,1.0,0.8,0.2,0.8,0.6
johnny cash,one,0.0,1.0,0.4,0.8,0.2,0.0
daft punk,face to face / short circuit,1.0,1.0,0.8,0.0,0.2,1.0
vitalic,la rock 01,0.0,1.0,1.0,0.0,0.0,1.0
gogol bordello,60 revolutions,0.0,0.8,1.0,0.4,0.8,0.0
black flag,gimmie gimmie gimmie,0.0,0.4,1.0,0.0,1.0,0.0
m.i.a.,bingo,0.0,0.8,0.8,0.0,0.2,1.0
metric,raw sugar,0.0,0.8,0.6,0.2,0.8,0.6
the specials,ghost town,0.0,0.8,0.4,0.4,0.8,0.2
rihanna,sos (rescue me),0.0,1.0,0.8,0.0,0.2,1.0
radiohead,a punchup at a wedding,0.0,0.8,0.6,0.4,0.8,0.2
the prodigy,narayan,0.0,1.0,0.8,0.4,0.2,1.0
radiohead,how do you?,0.0,0.8,0.8,0.0,1.0,0.0
coldplay,til kingdom come,0.0,1.0,0.4,0.8,0.2,0.0
the doors,twentieth century fox,0.0,0.8,0.6,0.2,1.0,0.0
santogold,starstruck,0.0,1.0,0.6,0.0,0.4,1.0
pink floyd,the show must go on,0.0,1.0,0.2,0.6,0.4,0.2
dirty pretty things,you fucking love it,0.0,0.8,0.8,0.0,1.0,0.0
elbow,mirrorball,0.0,1.0,0.4,0.8,0.4,0.2
elbow,station approach,0.0,1.0,0.6,0.2,0.8,0.2
róisín murphy,you know me better,0.0,1.0,0.8,0.0,0.2,1.0
moby,find my baby,0.0,1.0,0.6,0.2,0.4,0.8
camera obscura,eighties fan,0.0,0.6,0.4,0.4,0.8,0.2
the jesus and mary chain,some candy talking,0.0,0.8,0.6,0.4,1.0,0.0
sufjan stevens,redford (for yia-yia & pappou),0.0,0.6,0.2,1.0,0.0,0.0
tv on the radio,stork & owl,0.0,1.0,0.4,0.4,0.6,0.8
midlake,young bride,,,,,,
dido,life for rent,0.0,1.0,0.4,0.6,0.4,0.6
the cure,charlotte sometimes,0.0,0.8,0.6,0.2,0.8,0.4
britney spears,my prerogative,0.0,1.0,0.8,0.0,0.4,1.0
foo fighters,hell,0.0,1.0,1.0,0.0,1.0,0.0
miles davis,blue in green,0.0,1.0,0.2,1.0,0.0,0.0
the goo goo dolls,better days,0.0,1.0,0.6,0.6,0.6,0.2
brian eno,baby's on fire,0.0,0.8,0.8,0.2,1.0,0.4
the fratellis,everybody knows you cried last night,0.0,0.8,0.8,0.2,1.0,0.0
the pipettes,judy,0.0,0.8,0.6,0.4,0.8,0.2
robbie williams,feel,0.0,1.0,0.8,0.6,0.6,0.4
paradise lost,grey,0.0,1.0,0.8,0.0,1.0,0.4
mae,suspension,0.0,1.0,0.8,0.4,0.8,0.4
the unicorns,tuff ghost,0.0,0.6,0.6,0.2,0.8,0.4
basement jaxx,where's your head at,0.0,1.0,1.0,0.0,0.2,1.0
lacuna coil,heaven's a lie,0.0,1.0,0.8,0.2,1.0,0.4
röyksopp,boys,0.0,1.0,0.6,0.2,0.4,1.0
sunset rubdown,they took a vote and said no,0.0,0.8,0.8,0.2,1.0,0.6
richard ashcroft,a song for the lovers,0.0,1.0,0.6,0.4,0.8,0.2
kt tunstall,silent sea,0.0,1.0,0.4,0.8,0.4,0.0
porcupine tree,fear of a blank planet,0.0,1.0,0.8,0.2,1.0,0.4
the prodigy,poison,0.0,1.0,1.0,0.4,0.2,1.0
pantera,5 minutes alone,0.0,1.0,1.0,0.0,1.0,0.0
the flaming lips,pompeii am götterdämmerung,0.0,1.0,0.8,0.2,0.8,0.6
pantera,i'm broken,0.0,1.0,1.0,0.2,1.0,0.0
clint mansell,holy dread!,0.0,1.0,0.6,0.8,0.4,0.2
the horrors,sheena is a parasite,0.0,0.4,1.0,0.2,1.0,0.0
ladytron,amtv,0.0,1.0,0.6,0.0,0.2,1.0
wilco,how to fight loneliness,0.0,1.0,0.2,0.6,0.4,0.2
aphex twin,pulsewidth,0.0,0.8,0.6,0.0,0.0,1.0
giant drag,kevin is gay,0.0,0.6,0.8,0.0,1.0,0.0
mc hammer,u can't touch this,0.0,0.8,0.6,0.0,0.8,0.6
kings of convenience,live long,0.0,1.0,0.2,1.0,0.0,0.0
iamx,after every party i die,0.0,1.0,0.8,0.2,0.6,1.0
audioslave,light my way,0.0,1.0,0.8,0.0,1.0,0.0
fiona apple,o' sailor,0.0,1.0,0.6,0.8,0.4,0.0
architecture in helsinki,it'5!,0.0,0.8,0.6,0.8,0.4,0.4
sentenced,ever-frost,0.0,1.0,0.8,0.0,1.0,0.0
doves,there goes the fear,0.0,1.0,0.8,0.4,0.8,0.2
nightwish,bye bye beautiful,0.0,1.0,0.8,0.4,1.0,0.4
blonde redhead,my impure hair,0.0,1.0,0.4,0.0,0.6,0.8
elliott smith,the white lady loves you more,0.0,0.4,0.2,1.0,0.0,0.0
semisonic,closing time,0.0,1.0,0.6,0.4,0.8,0.2
jack's mannequin,bruised,0.0,1.0,0.6,0.4,0.8,0.0
sonic youth,lights out,0.0,0.6,0.8,0.0,1.0,0.0
kate bush,babooshka,0.0,1.0,0.6,0.4,0.8,0.4
air,somewhere between waking and sleeping,0.0,1.0,0.4,0.4,0.4,1.0
rammstein,benzin,0.0,1.0,1.0,0.0,1.0,0.4
björk,undo,0.0,1.0,0.4,0.4,0.2,1.0
death cab for cutie,title track,0.0,0.6,0.4,0.2,0.8,0.0
kylie minogue,red blooded woman,0.0,1.0,0.6,0.2,0.4,1.0
yeah yeah yeahs,kiss kiss,0.0,0.8,1.0,0.2,1.0,0.0
funeral for a friend,streetcar,0.0,1.0,0.8,0.0,1.0,0.0
the cardigans,erase/rewind,0.0,1.0,0.4,0.0,0.8,0.6
bob dylan,tombstone blues,0.0,0.8,0.8,0.2,1.0,0.0
modest mouse,people as places as people,0.0,1.0,0.8,0.2,1.0,0.2
mogwai,boring machines disturbs sleep,0.0,0.8,0.8,0.0,1.0,0.0
glasvegas,geraldine,0.0,1.0,1.0,0.2,1.0,0.0
nick drake,day is done,0.0,0.8,0.4,1.0,0.0,0.0
oasis,columbia,0.0,0.8,1.0,0.2,1.0,0.0
clint mansell,stay with me,0.0,1.0,0.6,0.8,0.4,0.2
portishead,elysium,0.0,1.0,0.4,0.4,0.6,0.6
yeah yeah yeahs,shame and fortune,0.0,1.0,0.8,0.2,1.0,0.2
spoon,black like me,0.0,0.8,0.4,0.6,0.4,0.2
dread zeppelin,the lemon song,0.0,0.8,0.6,0.2,1.0,0.0
jack johnson,traffic in the sky,0.0,1.0,0.4,0.8,0.4,0.0
bob dylan,just like tom thumb's blues,0.0,0.8,0.4,0.4,0.8,0.0
daft punk,steam machine,0.0,0.6,0.8,0.0,0.2,1.0
belle and sebastian,i fought in a war,0.0,0.8,0.4,0.8,0.4,0.0
the psychedelic furs,pretty in pink,0.0,1.0,0.6,0.2,1.0,0.6
slipknot,the blister exists,0.0,1.0,1.0,0.2,1.0,0.2
pink floyd,bike,0.0,0.6,0.6,0.4,0.6,0.4
apollo 440,stop the rock,0.0,1.0,0.8,0.0,0.8,1.0
gogol bordello,immigrant punk,0.0,0.8,1.0,0.6,0.8,0.0
nine inch nails,i do not want this,0.0,1.0,1.0,0.0,0.8,1.0
apparat,arcadia,0.0,1.0,0.6,0.2,0.4,1.0
death cab for cutie,pictures in an exhibition,0.0,0.6,0.6,0.2,0.8,0.0
elliott smith,2:45 am,0.0,0.6,0.6,0.4,0.8,0.0
p!nk,i'm not dead,0.0,1.0,0.8,0.2,0.8,0.2
p!nk,dear mr. president,0.0,1.0,0.4,1.0,0.2,0.0
the streets,dry your eyes,0.0,1.0,0.4,0.4,0.2,0.8
tool,die eier von satan,0.0,0.8,0.8,0.2,0.2,0.8
